text,sentiment_id,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official,Surprise,Joking
وباء العنصرية أشد مرضاً من وباء كورونا .            ,Negative,0,0,0,0,0,1,1,0,0,0,0
دراسة:  الرجال قلقون اكثر ليس من الموت بفايروس كورونا بقدر قلقهم على ما بعد الشفاء منه 😎,Neutral,0,0,0,0,0,0,0,0,0,1,0
رغم ما تراه من تعاضد لكن الأنا تتضخم     ,Negative,0,0,0,0,0,0,1,1,0,0,0
متحدث التهاون في الالتزام بالتعليمات يزيد عدد الإصابات بـ .,Neutral,0,0,0,0,0,0,0,0,1,0,0
عاجل ..    وفاة ٦ حالات بفيروس كورونا في السعودية.,Neutral,0,0,0,0,0,0,0,0,1,0,0
:  تعافي 99 حالة جديدة ليصل عدد حالات الشفاء إلى 264 حالة وتسجيل 157 حالة جديدة مصابة بفيروس كورونا .,Neutral,0,0,0,0,0,0,0,0,1,0,0
| وزارة الصحة ارتفاع عدد المتعافين من فيروس إلى 264 بعد شفاء 99 حالة جديدة,Neutral,0,0,0,0,0,0,0,0,1,0,0
..    تسجيل ١٥٧ حالة إصابة جديدة بفيروس في .,Neutral,0,0,0,0,0,0,0,0,1,0,0
__ وزيرة الصحة مي كيلة: إرسال 1500 مسحة خاصة بفحوصات كورونا إلى قطاع غزة,Neutral,0,0,0,0,0,0,0,0,1,0,0
افضل شي سويته اني ابتعدت عن اخبار كورونا المقرفة,Negative,0,0,0,1,0,1,1,0,0,0,0
كان توا مفيش كورونا راه اني توا في كاليفورنيا نوتي في روحي لي Coachella,Neutral,0,0,0,0,0,0,0,0,0,1,0
ما رأيكم لو اتت كوارث اكثر فتكا من فيروس كورونا ...  الفاسدين سيهربون منها بسرعة .,Negative,0,0,0,1,0,0,1,1,0,0,0
"خلي بس تكمل أزمة الكورونا إن شاء الله،وما بدخل البيت إلا للضرورة القصوى..!  .  .  ",Joking,0,0,0,0,0,0,0,0,0,0,1
شفاء ٩٩ حالة جديدة من فيروس كورونا في السعودية.,Neutral,0,0,0,0,0,0,0,0,1,0,0
عاجل ..    تسجيل ١٥٧ حالة إصابة جديدة بفيروس كورونا في السعودية.,Neutral,0,0,0,0,0,0,0,0,1,0,0
هل نشرت برتوكول للطريقه المتبعه في علاج هنا ب ؟؟,Neutral,0,0,0,0,0,0,0,0,0,1,0
متحدث     تسجيل 6 حالات وفاة جديدة ليصل إجمالي حالات الوفيات 16 حالة,Neutral,0,0,0,0,0,0,0,0,1,0,0
تسجيل ١٥٧ حالة مصابة بفيروس   منها ٧٨ حالة في   نسأل الله السلامة ...,Neutral,0,0,0,0,0,0,0,0,1,0,0
"متحدث الصحة: تسجيل 157 حالة جديدة مصابة بفيروس كورونا بالمملكة ، منها 156 حالة بسبب المخالطة ...",Neutral,0,0,0,0,0,0,0,0,1,0,0
"تسجيل 157 حالة جديدة مصابة بفيروس كورونا بالمملكة ،     يارب لطفك ورحمتك",Neutral,0,0,0,0,0,0,0,0,1,0,0
٧٨ حالة بالمدينة و جميعهم مخالطين امر لابد تدخل فيه وفرض الحظر ٢٤ ساعة,Negative,0,0,0,0,1,0,0,0,0,0,0
فيروس كورونا اتقول قاري فينا الفاتحه لاتطلعي  ولا اتسلمي على حد ولاتفتحي الرواشن😂  ومخمرنا بالكمامات 🥺😭,Joking,0,0,0,0,0,0,0,0,0,0,1
ياليت يكون في حظر تجول كامل على الأقل لمدة اسبوع لكلٍ من ( مكه - المدينة - جدة )         الي يوافقني الرأي ريتويت 👍🏻,Neutral,0,0,0,0,0,0,0,0,0,1,0
راجعة من الدوام والشوارع فل ! حتى الي باسطين بالشارع عندهم تجمع ! انا ما ادري مين قالكم ان كورونا يطلع بالليل بس؟,Negative,0,0,0,0,0,0,1,0,0,0,0
| جامعة جونز هوبكنز: تسجيل 3368 إصابة جديدة بفيروس في الولايات المتحدة ووفاة 271 خلال الساعات العشر الأخيرة,Neutral,0,0,0,0,0,0,0,0,1,0,0
تقول لقو علاج معتمد حق كورونا بمصر هذي چذبة إبريل ولا شنو !!,Neutral,0,0,0,0,0,0,0,0,0,1,0
عاجل ..    وفاة ٦ حالات بفيروس كورونا في السعودية.,Neutral,0,0,0,0,0,0,0,0,1,0,0
عاجل 🔴   .    .    .  وزارة الصحة تعلن تسجيل 6 حالات وفاة جديدة بفيروس كورونا .. ليصل اجمالي حالات الوفاة الى 16 حالة.  .    .    .  السعوديه,Neutral,0,0,0,0,0,0,0,0,1,0,0
إسبانيا تسجل 864 حالة وفاة بسبب كورونا اليوم ما يرفع إجمالي الوفيات إلى أكثر من 9 آلاف حالة,Neutral,0,0,0,0,0,0,0,0,1,0,0
ضغوطات اهل ضغوطات دراسه ضغوطات اختبارات وقبول وفوقهم كورونا ( مرحله ثالث ثانوي مرحله الجحيم )فعلاً فعلاً ويسموني خريجة كورونا هه💔,Negative,0,0,0,1,0,1,1,0,0,0,0
صرت اعرف اوقات اخبار السعوديه متى يغرد عن كورونا '(💔💔.,Negative,0,0,0,0,0,1,0,0,0,0,0
التهاون في الالتزام بالتعليمات يزيد عدد الإصابات بـ   يقلل من الاصابه ,Negative,0,0,0,0,1,0,0,0,0,0,0
كده فيه حالة جالها كورونا رباني منغير سبب ولا مخالطة؟,Neutral,0,0,0,0,0,0,0,0,0,1,0
عاجل 🔴   .    .    .  وزارة الصحة تعلن تسجيل 6 حالات وفاة جديدة بفيروس كورونا .. ليصل اجمالي حالات الوفاة الى 16 حالة.  .    .    .  السعوديه,Neutral,0,0,0,0,0,0,0,0,1,0,0
 من أنجح الإجراءات الوقائية التي اتخذها بلدنا ⁦🇦🇪⁩💪⁦🇦🇪⁩ للحد من انتشار   ,Positive,1,1,0,0,0,0,0,0,0,0,0
العالم مقلوب .. روسيا 🇷🇺 ترسل طيارة الى امريكا 🇺🇸 و الصين 🇨🇳 ترسل طيارات الى أوروبا 🇪🇺 . ,Neutral,0,0,0,0,0,0,0,0,1,1,0
اخخ متى نرتاح من كورونا تعبنا ي الله😞,Negative,0,0,0,0,0,1,0,0,0,0,0
"الأخذ بالأسباب لايتنافى مع التوكل على الله  قال عليه الصلاة والسلام  \اعقلها وتوكل \""",Positive,1,0,0,0,0,0,0,0,0,0,0
مره ضايق صدري على اهل اللي توفو هالفتره سواء وفيات كورونا او بشكل اخر   قاعدين يمرون بهالفتره العصيبة بدون اي دعم او تواجد اشخاص قريبة منهم 💔,Negative,0,0,0,0,0,1,0,0,0,0,0
تم شفاء 99 حالة ولله الحمد  ليصل مجموع المتعافين حتي اليوم   264 حالة.,Neutral,0,0,0,0,0,0,0,0,1,0,0
تسجيل 6 وفيات جديدة بسبب فيروس في السعودية ليصل مجموع الوفيات إلى 16 وفاة,Neutral,0,0,0,0,0,0,0,0,1,0,0
وزارة الصحة تسجيل 6 وفيات جديدة بفيروس كورونا و99 حالة تعافي ليرتفع إجمالي المتعافين إلى 264,Neutral,0,0,0,0,0,0,0,0,1,0,0
كل اللي يصير حالياً لجميع الشعوب هو بروفات للتقاعد ..  ,Neutral,0,0,0,0,0,0,0,0,0,1,0
انا خايف من الحكومه بس تخلص كرونا 🥺  دلعتونا اخر دلع امانه خليكو هيك 😭💔,Joking,0,0,0,0,0,0,0,0,0,0,1
شعور داخلي وليس تمني ..   ودي يطول وباء كرونا   عشان تطلع خماجيرهم   ويصير مايصح الصحيح وغصب      ,Negative,0,0,0,1,0,0,1,0,0,0,0
الصحة السعودية: تسجيل 6 وفيات جديدة بسبب كورونا ليصل إجمالي عدد الوفيات إلى 16 حالة,Neutral,0,0,0,0,0,0,0,0,1,0,0
أعتقد بأن مملكة هولندا تملك التركيبه العلاجيه لفايروس كرونا المستبد ⏳..,Positive,1,0,0,0,0,0,0,0,0,0,0
منتخب علماء العالم للعب مع فيروس كورونا قرر المنتخب الذي تشتت الفرار رعبا من كورنا اين الامم المنتحره,Negative,0,0,0,0,0,0,1,0,0,0,0
28 إصابة جديدة بفايروس كورونا خلال الـ 24 ساعة الماضية    الله يشافيهم ويعافيهم ويشافي كل مريض يارب🙌🏻💔,Positive,0,0,1,0,0,0,0,0,0,0,0
مش قالولكم انه الاسبوع هذا بخصوص فايروس كورونا في   اللهم احفظ الجميع,Positive,0,0,1,0,0,0,0,0,0,0,0
الحين أعراض كورونا تجي مره وحده مع بعض ولا وحده وحده؟,Negative,0,0,0,0,1,0,0,0,0,0,0
"احذوا العلمانين كما تنحذرون كورونا ،كورونا يصيب الجسم والعلمنج يصيبون العقل فاحذروا منهم ،والحق حيث تتجه سهامهم",Negative,0,0,0,0,1,0,1,1,0,0,0
يصبح عدد الحالات المسجلة في   ١٥٣ حالة منها ١٠ وفاة     الله يرحم المتوفيين ويحفظ الجميع..,Neutral,0,0,0,0,0,0,0,0,1,0,0
__وزير الداخلية يشرف على حملة تعفير مدينة الصدر ويوجه باستمرار الحملات للحد من انتشار فيروس ,Neutral,0,0,0,0,0,0,0,0,1,0,0
مسكينه الحكومه ماتدري تسيطر على كورونا ولا كورونا انسان,Negative,0,0,0,0,0,1,1,0,0,0,0
عاجل:  وزارة الصحة السعودية: تسجيل 6 وفيات جديدة بفيروس كورونا و99 حالة تعافي ليرتفع إجمالي المتعافين إلى 264 .   /,Neutral,0,0,0,0,0,0,0,0,1,0,0
| وزارة الصحة تعلن تسجيل 6 حالات وفاة جديدة بفيروس .. ليصل اجمالي حالات الوفاة الى 16 حالة,Neutral,0,0,0,0,0,0,0,0,1,0,0
الحالات اليوم 157 والوفيات 6   لاحول ولا قوة الا بالله  متى الناس يكون وعي وينثبرون في بيوتهم!  حان قرار تطبيق حظر تجول الكامل,Negative,0,0,0,0,0,1,1,0,0,0,0
__🔴 عاجل تسجيل 6 حالات وفاة و157 إصابة جديدة بفيروس وتعافي 99 شخصًا,Neutral,0,0,0,0,0,0,0,0,1,0,0
٧ حالات كورونا بالرياض عقبال باقي المدن 🙏🙏,Negative,0,0,0,0,0,0,1,0,0,0,0
عاجل | أردوغان يدعو جميع منتسبي حزب العدالة والتنمية إلى المشاركة في حملة التضامن الوطني لمكافحة كورونا       ,Neutral,0,0,0,0,0,0,0,0,1,0,0
الصحه تسجل 157 حاله جديده بفايروس كورونا     ومن بينها 78 حاله في المدينه المنوره وحاله واحده في محافظة الحناكيه,Neutral,0,0,0,0,0,0,0,0,1,0,0
متحدث 250 ألف تقييم ذاتي خاص بـ,Neutral,0,0,0,0,0,0,0,0,1,0,0
__🔴🔴🔴  وزارة الصحة : تبوك تسجل حالتين جديدة اليوم مصابة بفيروس كورونا ... ليصبح إجمالي عدد الحالات بتبوك ثمانية مصابين.    ,Neutral,0,0,0,0,0,0,0,0,1,0,0
تعلن 1300 إصابة لأشخاص لا تظهر عليهم أعراض,Neutral,0,0,0,0,0,0,0,0,1,1,0
المفروض المدن اللي تصفرت فيها الحالات من اسبوع او ما سجلت حالات كورونا أبداً يفكونهم من عزلتهم و يعيشون حياتهم طبيعيه ابتداء من يوم الاحد.,Neutral,0,0,0,0,0,0,0,0,0,1,0
ما اتفهكم انتم وخلافاتكم... الناس بهم كورونا وهذولا جالسين يتراشقون مع الثانيين... مق طبيعي الوضع الحاصل,Negative,0,0,0,0,0,0,1,0,0,0,0
تخيل كمامة صينية معفنة ويعاد تدويرها   يا الهي تصير اقذر من فيروس كورونا,Neutral,0,0,0,0,0,0,0,0,0,1,0
الصحة السعودية: إجمالي عدد المتعافين من كورونا 264 حالة,Neutral,0,0,0,0,0,0,0,0,1,0,0
حوار احمد فتحى والاهلى دا الدولة عامله عشان تلهى الناس عن كورونا   المصدر واحد صاحبى اهلاوى,Joking,0,0,0,0,0,0,0,0,0,0,1
جده ٣ حالات فقط     شدوا حيلكم يا أهل جده اسبوعين بالكثير وباذن الله نعلن جده خاليه من كورونا وبعدها على طول على الحلاقه والمقاهي 😁😁,Positive,1,0,0,0,0,0,0,0,0,0,0
بعد كورونا ياليت حب حياتي ينور لان خلاص والله الحجر علمني استوي اقدّر كل شي 😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
العراق متصدر كأعلى نسبة وفيات بالوطن العربي بفايروس كورونا   هو أحنا بنتصدر غير في المصايب,Negative,0,0,0,1,0,1,1,0,0,0,0
".  .  متحدث نشدد على الابتعاد عن التجمعات وتقليل الحركة، و250 ألف تقييم ذاتي خاص بفايروس",Neutral,0,0,0,0,0,0,0,0,1,0,0
"أعلنت وزارة الصحة السعودية اليوم الأربعاء رصد 157 إصابة جديدة بفيروس كورونا المستجد، مما يرفع العدد افجمالي للإصابات في المملكة إلى 1720.",Neutral,0,0,0,0,0,0,0,0,1,0,0
كورونا من علامات الساعة الا مكة مافي حد يصلي فيها,Negative,0,0,0,0,1,1,0,1,0,0,0
انو ليش السمك غليان ؟؟!!   شو عرفوا انو ارتفع مثلا 💔   ,Negative,0,0,0,0,0,1,1,0,0,0,0
ورب الكعبه  الوضع انتشار كورونا  مو العيد الوطني     والله العظيم,Negative,0,0,0,0,0,0,1,0,0,0,0
    ماعاد في كذبة كورونا ماقصر فينا خلا الأفلام الي تتكلم عن الوباء واقع.,Negative,0,0,0,1,0,0,0,0,0,0,0
    حجر كلي كم يوم باذن الله نحتفل بعدهاا💚💚💚💚,Positive,1,0,0,0,0,0,0,0,0,0,0
اخبار كورونا سببت لي هلع نفسي وتوتر واحباط وقلق ماعاد ابي اشوفهاااا,Negative,0,0,0,0,1,1,0,0,0,0,0
الحلاقين و الصالونات بيكسبون اذا خلصت ازمة كورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
للتوضيح والتعديل :توصيات لتسريع إجراءات إطلاق كافة السجناء والسجينات الموقوفين والمحكومين وفق ضوابط كما وصلني 🤷‍♂️  ,Neutral,0,0,0,0,0,0,0,0,1,1,0
متحدث التهاون في الالتزام بالتعليمات يزيد عدد الإصابات بـ   ,Neutral,0,0,0,0,0,0,0,0,1,0,0
شابووووووو السعودية لم تفرق بين موطن ومقيم فى تقديم العلاج والرعاية فى محنة كورونا   هكذا الإنسانية فى اروع صورها .,Positive,1,1,0,0,0,0,0,0,0,0,0
أغلب حالات وفيات كورونا في المملكة في المدينة واليوم فقط ٧٨ حالة جديدة و٤ وفيات!   هل المستشفيات في المدينة فعلا جاهزة؟,Neutral,0,0,0,0,0,0,0,0,0,1,0
مزيكا مدورة ف الحلة و شكش و دنيا و ناس طن ديل لا بعرفوا كورونا لا سخانة,Negative,0,0,0,0,0,0,1,0,0,0,0
لازلنا متفائلين بتحجيم فيروس ما دام ,Positive,1,0,0,0,0,0,0,0,0,0,0
احس عدد حالات كورونا بيزيد يوميا لما يوصل لعدد معين وكبير بعدها بيختفي من نفسه !,Positive,1,0,0,0,0,0,0,0,0,0,0
عاجل | الصحة السعودية: تسجيل 6 حالات وفاة جديدة بفيروس كورونا ليصبح إجمالي الوفيات 16 حالة,Neutral,0,0,0,0,0,0,0,0,1,0,0
تسجيل 157 إصابة جديدة بفيروس في من بينها 3 حالات في جده,Neutral,0,0,0,0,0,0,0,0,1,0,0
عاااااااااااجل  وزارة الصحة السعودية  تسجيل 157 حالة جديدة بـ وتعافي 99 من المصابين به,Neutral,0,0,0,0,0,0,0,0,1,0,0
همسة خلها في اذنك الوطن🇸🇦 اهم بلا مثاليات!,Positive,1,0,0,0,0,0,0,0,0,0,0
يا ناس كورونا صناعة من الذبان صدقوني عشان يحتلون العالم,Joking,0,0,0,0,0,0,0,0,0,0,1
الخطورة الحالية تكمن في :  السكن المشترك ؛ عمال ولا زالوا يعملون .!  ,Negative,0,0,0,0,1,0,1,0,0,0,0
هذا الدكتور من بداية أزمة كورونا مگال خبر زين,Negative,0,0,0,1,0,1,0,0,0,0,0
اتخيلوا كورونا يختفي وقت الامتحانات ؟ انا الي بأكل خفاش ..,Joking,0,0,0,0,0,0,0,0,0,0,1
نسبة التشافي شي مبشر ٩٩ حاله بيوم واحد الحمد لله ❤️,Positive,1,0,0,0,0,0,0,0,0,0,0
سبحان الله     اوضحت ان الناس سواسيه الغني الفقير كلهم متساويين وٱخفت الطبقيه وكذلك الاصابه بالمرض لا يميز احد.     ما اعدلك يا ربي.,Neutral,0,0,0,0,0,0,0,0,0,1,0
وزير العمل الفرنسي: 3.6 مليون موظف ضمن البطالة الجزئية بسبب كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
وزارة الصحة السعودية: تسجيل 157 حالة جديدة مصابة بفيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
"بعد لابد من تقنين الشهره،وذلك لتاثيرها على المجتمع بالذات صغار السن، ليس كل من هب ودب يستحق الوصول إليهم والتأثير على عقولهم!",Negative,0,0,0,0,0,1,1,0,0,0,0
بس ينتهى موضوع كورونا ان شاء الله ماراح ادخل البيت الا للضرورة القصوى 😅,Joking,0,0,0,0,0,0,0,0,0,0,1
:     تسجيل 156 إصابة جديدة بفيروس كورونا الجديد في المملكة العربية السعودية,Neutral,0,0,0,0,0,0,0,0,1,0,0
والله مو كورونا المرض الذكور الي باقي عايشين هم المرض الأساسي,Negative,0,0,0,0,0,0,1,0,0,0,0
هو انتي كرونا   -لاء ليه  -اصل لما بشوفك بتخنق🙄🤦,Joking,0,0,0,0,0,0,0,0,0,0,1
"54 مليون ريال من \السعودية للكهرباء\"" وشركائها لصندوق الوقف الصحي للتصدي لفيروس",Neutral,0,0,0,0,0,0,0,0,1,0,0
"   من قعدت وانا اعاطس،،تهقون الموضوع طبيعي، بروحي موسوس، يارب سترك",Negative,0,0,0,0,1,0,0,0,0,0,0
عاجل..    شفاء ٩٩ حالة جديدة من فيروس كورونا في السعودية.,Neutral,0,0,0,0,0,0,0,0,1,0,0
أطباء التكميم بعد كورونا راح يقوم حظكم مثل ماقام حظ الديتول😂😂.,Joking,0,0,0,0,0,0,0,0,0,0,1
عاجل..    الصحة:    ارتفاع عدد حالات الشفاء من كورونا في السعودية إلى 264 حالة.,Neutral,0,0,0,0,0,0,0,0,1,0,0
وزارة الصحه السعوديه : تسجيل 157 اصابه جديده بفيروس كورونا @ م ك م,Neutral,0,0,0,0,0,0,0,0,1,0,0
هذا الحساب مهمته يشوف المقاطع ويغرد فيها ويمنشن حسابات الحكومة  أشغلهم أكثر من كورونا ..,Joking,0,0,0,0,0,0,0,0,0,0,1
عاجل..    الصحة:    ارتفاع عدد حالات الشفاء من كورونا في السعودية إلى 264 حالة.,Neutral,0,0,0,0,0,0,0,0,1,0,0
هووو كرونا برده بيجى للموزز دى ولا بيجي عندهم ويعمل عبيط ومش واخد باله ابن الصرمة 😂😂😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
اللهم ارفع البلاء والوبا عن المسلمين يارب العالمين ,Positive,0,0,1,0,0,0,0,0,0,0,0
"شو الجو اليوم حار ، هو خلص الشتا لو بعده 🤔    حتى هاي نسيناها من ورا كورونا 🤦🏻‍♀️",Neutral,0,0,0,0,0,0,0,0,0,1,0
دراسة امريكية صادمة!فايروس كورونا ينتقل ايضا بالهواء!وهو يفر من الأماكن المعقمة الى اماكن اخرى آمنة له!,Neutral,0,0,0,0,0,0,0,0,1,1,0
   آسِتٌخِدٍمًتٌ کْآمً صّآبًوٌنِةّ مًنِ آوٌلَ آزٍمًةّ   😂,Joking,0,0,0,0,0,0,0,0,0,0,1
"نتمنى تطبيق نظام ٢٤ ساعة ، المدينة ومكة💔💔",Negative,0,0,0,0,1,1,0,0,0,0,0
ضروري حظر التجول الكامل ب المدينة المنورة   حالات عدد المصابين ب كورونا في ازدياد تدريجي,Negative,0,0,0,0,1,0,1,0,0,0,0
اللهم إنا نسألك عدم زوالك نعمتك وان تزول هذا الوباء عاجلا غير آجل .,Positive,0,0,1,0,0,0,0,0,0,0,0
تعليق الشيخ العصيمي حفظه الله على كلمات ( سنهزم كورونا - سننتصر على كورونا ),Positive,1,0,1,0,0,0,0,0,0,0,0
عاجل..    الصحة:    ارتفاع عدد حالات الشفاء من كورونا في السعودية إلى 264 حالة.,Neutral,0,0,0,0,0,0,0,0,1,0,0
جامعة جونز هوبكنز: تسجيل 3368 إصابة جديدة بفيروس كورونا في الولايات المتحدة ووفاة 271 خلال الساعات العشر الأخيرة,Neutral,0,0,0,0,0,0,0,0,1,0,0
يحسبون الوقت المسموح الخروج فيه (فُسحة) وبعدين المطاعم يجب ان تغلق مااحس انها تحترم كورونا ابد.,Negative,0,0,0,0,1,0,1,0,0,0,0
كلمة حق في حق العمالة الوافده   ويقول المثل :-  اسأل مجرب ولا تسأل طبيب   ,Neutral,0,0,0,0,0,0,0,0,0,1,0
        إذا لم يكن هناك الوقت سيطوووول كثيراً ✋🏻,Negative,0,0,0,1,1,0,0,0,0,0,0
" يؤدب العالم اجمع ، إلا سياسينا بعدهم متعاركين على منصب والاقتصاد ينهار   ",Negative,0,0,0,0,0,0,1,0,0,0,0
انا ما اسامح انا اردها لك لمه نخلص من كورونا,Negative,0,0,0,0,0,0,1,0,0,0,0
"يحدث في بلاد الكفار ،، نسخة منه الى عمائم الدجل والكذب النصابين   ",Negative,0,0,0,0,0,0,1,0,0,0,0
متحدث تعافي 99 حالة من ليصل إجمالي المتعافين ٢٦٤,Neutral,0,0,0,0,0,0,0,0,1,0,0
ليست أزمة ..! بل استيقاظ على واقع الحياة ..    ,Positive,1,0,0,0,0,0,0,0,0,0,0
.  .  متحدث تخصيص 17 مليار ريال سعودي لأجل مواجهة تداعيات أزمة فايروس,Neutral,0,0,0,0,0,0,0,0,1,0,0
الصحة: تسجل اصابة حالتين جديدة بفيروس بـ ,Neutral,0,0,0,0,0,0,0,0,1,0,0
اخويي الغبييي يغسل كمامه ويقول امس ضيعت كرونا واليوم حصلته ويغسله بالصابون ع اساس راح ونظف 😭😭😭😭,Joking,0,0,0,0,0,0,0,0,0,0,1
__ ارتفاع اعداد المصابين بفايروس كورونا في السعودية الى 1720 بعد تسجيل 157 إصابة جديدة,Neutral,0,0,0,0,0,0,0,0,1,0,0
"قال شيخ الإسلام رحمه الله:   المشركون كانوا يَدعُون الله إذا اضطُرُّوا، فيُجيب دعاءهم، فكيف بالمؤمنين؟       ",Positive,0,0,1,0,0,0,0,0,0,0,0
.  .  متحدث تخصيص 17 مليار ريال سعودي لأجل مواجهة تداعيات أزمة فايروس,Neutral,0,0,0,0,0,0,0,0,1,0,0
افضل عمل تطوعي تقوم به الآن لخدمة وطنك هو ... بقائك في منزلك  ,Positive,1,1,0,0,0,0,0,0,0,0,0
المنزلة امان مفيهاش كورونا الكحة دي من ريحة الفينيك,Joking,0,0,0,0,0,0,0,0,0,0,1
انتحار مين يا عم حرام عليك طب  كورونا كورونا كورونا,Negative,0,0,0,0,0,1,1,0,0,0,0
    الناس من كتر خوفها من كورونا لابسه كمامات في تويتر....,Joking,0,0,0,0,0,0,0,0,0,0,1
  فقط مسافة كورونا  بيننا تفرقنا .  خليك بالبيت .,Positive,1,1,0,0,0,0,0,0,0,0,0
المدينه تسجل اكثر حالات كورونا بعد مؤتمر اليوم,Neutral,0,0,0,0,0,0,0,0,1,0,0
| الموارد البشرية والتنمية الاجتماعية: تخصيص 17 مليار ريال سعودي لأجل مواجهة تداعيات أزمة فيروس,Neutral,0,0,0,0,0,0,0,0,1,0,0
طب خمسه كورونا   ع ال بيكرهونا😂🧚‍♀️  ,Joking,0,0,0,0,0,0,0,0,0,0,1
الصحة تسجل 3 حالات اصابة جديدة في جدة ليصل اجمالي الحالات المسجلة في جدة الى 225 حالة .    نلزم البيوت وان شاء الله الفرج قريب,Neutral,0,0,0,0,0,0,0,0,1,0,0
| تسجل 16 إصابة جديدة بفيروس و تسجل 7719 إصابة جديدة بالفيروس.,Neutral,0,0,0,0,0,0,0,0,1,0,0
انا لله وانا اليه راجعون  وفاة طفل ليبى عمره 13 سنة فى احدى مستشفيات لندن بعد اصابته بالمرض ويعتبر احد اصغر الوفيات فى العالم.,Negative,0,0,0,0,0,1,0,0,0,0,0
الوضع في يسوء يوماً بعد يوم ؛ فأنت وأنا للحد من انتشار وباء .,Negative,0,0,0,0,1,0,0,0,0,0,0
الصحة تسجيل 157 حالة إصابة جديدة بفيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
لازم يكون في مسافه عشان اليومين دول صعب بسبب كرونا 😂 ,Joking,0,0,0,0,0,0,0,0,0,0,1
الناس إلى عاشت حياتها طبيعي ف أيام كورونا و خرجت و روتنها الترفيهي موقفش و ربنا سترها معاهم الناس دى مفروض تدخل موسوعه جينيس ف الحظ الحلو 😂,Joking,0,0,0,0,0,0,0,0,0,0,1
 بانتظار الأخبار الرسمية ب الحقوق المالية وغيرهم,Neutral,0,0,0,0,0,0,0,0,1,1,0
     ( لَيْسَ لَهَا مِنْ دُونِ اللَّهِ كَاشِفَةٌ ),Positive,1,0,1,0,0,0,0,0,0,0,0
"قرأتُ اليوم:\نحن الآن نعرف بالفعل، ما تشعر به الحيواناتُ في حدائق الحيوان!\""",Negative,0,0,0,0,0,1,1,0,0,0,0
 — الاتحاد الأوروبي : علماء يتوصلون إلى مادة مختبرية تحدد بدقة عالية المصاب بالفيروس,Neutral,0,0,0,0,0,0,0,0,1,0,0
متحدث وزارة الموارد البشرية والتنمية الاجتماعية: تخصيص 17 مليار ريال سعودي لأجل مواجهة تداعيات أزمة فيروس .,Neutral,0,0,0,0,0,0,0,0,1,0,0
بس تخطينا هالفترة على خير إن شاء الله وإتخرج رح حط بال cv إني تخطيت سنة 2020 سالم معافى بكامل قواي العقلية ..  أو هيك بعتقد 😐,Negative,0,0,0,0,0,1,0,0,0,0,0
و في سياق اخر فتحت لعبه كاندي كراش فرص ممارسه اللعبه طوال اليوم تضامنا مع ازمه كورونا,Neutral,0,0,0,0,0,0,0,0,0,1,0
أستلكت لشتي وچيييت أكلى كورونا موتنا نفسيا ..😭,Negative,0,0,0,0,1,1,0,0,0,0,0
تشتهر حالات بغزة بأنها تظهر بالليل و مستقرة و لم تخالط احد 🌝🌚,Joking,0,0,0,0,0,0,0,0,0,0,1
 الحمدلله والشكر الازمه هذي تثبت عندي قناعه وهي ان كثير من المشاهير فيهم كمية ثوارة لدرجة حتى كرونا مايبي يجيه من غبائه.,Negative,0,0,0,0,0,0,1,0,0,0,0
وزير العمل الفرنسي: 3.6 مليون موظف ضمن البطالة الجزئية بسبب كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
وزارة الصحة السعودية: تسجيل 6 وفيات جديدة بسبب كورونا ليصل إجمالي عدد الوفيات إلى 16 حالة,Neutral,0,0,0,0,0,0,0,0,1,0,0
"لابد من تطبيق حظر كامل طوال اليوم وتضرب الدولة بيد من حديد ، نعلة الله على المستهترين اللي يطلعون من بيوتهم لأسباب غير ضرورية   ",Negative,0,0,0,1,0,0,1,0,0,0,0
متحدث وزارة الموارد البشرية والتنمية الاجتماعية: تخصيص 17 مليار ريال سعودي لأجل مواجهة تداعيات أزمة فيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
    الناس ومصابين ووفيات وهذول ما أدري كيف 💔💔💔,Negative,0,0,0,0,0,1,1,0,0,0,0
قد لا يعجبك شخص ما هذا رأيك   كنت ترغب بإضافة إسم أيضا حريتك   لكن القرار الأهم والأكثر نجاعة اتخذته الحكومة قائمة    ,Neutral,0,0,0,0,0,0,0,0,0,1,0
"\ليس لها من دون الله كاشفة\""",Positive,1,0,1,0,0,0,0,0,0,0,0
" طبقوا حظر تجوال كامل ، الحظر الجزئي مايفييييد !",Negative,0,0,0,1,1,0,1,0,0,0,0
تخيلوا عدم وجود منصة في خضم هذه أزمة ؟!         نحمد الله أننا أستبقنا العالم في كل شيء .,Positive,1,1,1,0,0,0,0,0,0,0,0
"إسرائيل: وزارة الصحة عدد المرضى الموافقة COVID19 إلى 5،591.     مطلوبة الصلوات. 🙏",Neutral,0,0,0,0,0,0,0,0,1,0,0
